sample_SRR8750789	sample_SRR8750790	sample_SRR8750791	sample_SRR8750792
ENSG00000277149	0.8641331	1.659955	1.428202	3.357329
ENSG00000277150	3.28836	4.09997	2.70449	7.18196
ENSG00000277156	0.0615597	0	0.59766	0.522137
ENSG00000277157	0.461048	0.450276	4.19042	0.441021
ENSG00000277161	1.509705	1.482499	0.73841784	1.512444
ENSG00000277162	0	0	0	0
ENSG00000277171	0.0534295	0	0.0875989	0
ENSG00000277172	0	0.0327118	0.175861	0.0422256
ENSG00000277174	0	0.0292435	0	0.301817
ENSG00000277191	0	0	0	0
ENSG00000277196	89.22486	30.5885	82.8225	97.3779
ENSG00000277206	0	2.39614	0	0.670435
ENSG00000277211	0	0.0101955	0	0.0786737
ENSG00000277213	0	0	0	0
ENSG00000277224	0.0840518	0.0512764	1.71878	1.71893
ENSG00000277227	0	0	0	1.3415
ENSG00000277241	0	0.0473762	0.127981	0.245181
ENSG00000277252	0	0	0	0
ENSG00000277253	0.00820208	0	0	0.133776
ENSG00000277258	5.8238521	11.598169	14.512008	6.4042
ENSG00000277274	0	0	0	0
ENSG00000277277	1.21769	0.881758	1.10697	0.97775
ENSG00000277282	0	0	0	0
ENSG00000277289	0	0	0	0
ENSG00000277290	0	0.728331	1.50968	1.43011
ENSG00000277297	0.616052	1.90651	4.26583	5.63856
ENSG00000277304	0.555837	0.423307	0.66414	1.225
ENSG00000277315	0	0	0	0
ENSG00000277319	0	0	0.581656	0
ENSG00000277322	0.220126	0	0.0371177	0.122331
ENSG00000277327	0.0469063	0	0.232429	0.666482
ENSG00000277340	0	0	0	0
ENSG00000277349	0	0.0390915	0.0416928	0.14407
ENSG00000277357	0	0	0.272043	0.10435
ENSG00000277358	0.659005	0.946256	0	0
ENSG00000277363	57.792948516	10.762371291	30.2247931868535	38.0903328
ENSG00000277367	0	0	0	2.89338e-05
ENSG00000277397	0	0	0	0
ENSG00000277399	1.25545	1.2880593	0.469147	0.511753
ENSG00000277400	1.44152	1.58677	5.09688	3.77944
ENSG00000277406	1.22907	2.1769	3.66026	2.07245
ENSG00000277408	0	0	0	0
ENSG00000277410	0	0	0	0
ENSG00000277422	0	0	0	0
ENSG00000277426	0	0.379514	0	0
ENSG00000277435	1.05231	1.33144	2.33675	0.446891
ENSG00000277436	0	0	0	0
ENSG00000277438	0	0	0	0
ENSG00000277443	72.9065	79.5607	108.416	44.2742
ENSG00000277447	0	0	0	0
ENSG00000277458	0	0	0	0
ENSG00000277462	0.792253	1.16758	0.948098	0.809318
ENSG00000277466	0	0	0	0
ENSG00000277475	0.752043	3.15063	0.644842	0.721496
ENSG00000277479	0	0.318108	0	0
ENSG00000277481	0.055346	0.0913646	0.0896041	0.1174
ENSG00000277486	0.0146964	0	0	0.0230945
ENSG00000277490	0	0.250176	0.455732	0.324998
ENSG00000277493	0.399188	0.545915	4.09276	3.07267
ENSG00000277494	24.1589	5.20776	9.90523	68.7666
ENSG00000277498	0.0577139	0.225396	0.526717	0.815805
ENSG00000277499	0	0	0	0.0237634
ENSG00000277500	0	0	0	0
ENSG00000277505	0	0	0	0
ENSG00000277508	0	0	0	0
ENSG00000277509	0	0	0	0
ENSG00000277513	0	0	0	0.141598
ENSG00000277514	0	0.0515618	0.348728	0.667484
ENSG00000277516	0	0	0	0
ENSG00000277519	0	0	0	0
ENSG00000277529	0.0485097	0	0	0
ENSG00000277531	13.25	16.5216	12.914	8.04896
ENSG00000277532	0.128899	0.209813	0	0.273212
ENSG00000277535	0	0	0	0
ENSG00000277544	0	0	0.0451045	0
ENSG00000277549	0	0	0	0
ENSG00000277556	0.164591	0.254962	0.194948	0
ENSG00000277561	0.2012	0.3261019	0.300017	0.394638
ENSG00000277562	0.085591	0.0521779	0.282377	0.202658
ENSG00000277575	0	0.136115	0.211676	0.23511
ENSG00000277576	0	0	0	0
ENSG00000277586	264.39514	154.94202	22.80706	111.80283
ENSG00000277598	0.47349	0.299266	0	0
ENSG00000277608	0	0	0	0.132707
ENSG00000277611	0	0	0	0.12918
ENSG00000277618	0	0	0.297156	0
ENSG00000277630	0	0.0174255	0.0135632	0.0544561
ENSG00000277632	0.18127566	0.02164987	0.0300477	0.11061705
ENSG00000277639	3.006318	8.70557	18.4471	6.5533
ENSG00000277640	0	0	0	0
ENSG00000277646	0.0227022	0	0	0
ENSG00000277647	0	0	0	0
ENSG00000277654	3.118341	3.5374612	4.6949831	5.576674
ENSG00000277655	0	0.0939736	0	0
ENSG00000277666	0	0	0	0
ENSG00000277670	0	0	0	0
ENSG00000277672	0	0	0	1.16853
ENSG00000277673	0	0	0	0
ENSG00000277690	0	0	0.0750257	0.248999
ENSG00000277702	10.7376	6.98967	13.0345	8.08685
ENSG00000277704	0	0.136677	0.836703	1.77245
ENSG00000277705	0	0	0	0.735656
ENSG00000277708	0.0487114	0.296931	0	0.0769324
ENSG00000277710	0	0	0	0
ENSG00000277711	0	0	0	0
ENSG00000277720	1.63338	0.863486	3.1574	7.20887
ENSG00000277734	2.40433	3.35675	1.75198	4.62739
ENSG00000277737	0.123718	0	0.0810792	0.437341
ENSG00000277741	0.0673072	0.0438915	0.158545	0
ENSG00000277743	0	0	0	0
ENSG00000277745	0	0.345377	0.213113	0.569739
ENSG00000277746	0	0	0.2703	0
ENSG00000277747	0.669379	0	0	0
ENSG00000277748	0	0.206042	0	1.09696
ENSG00000277755	0	0	0	0.347759
ENSG00000277758	2.77676	3.78003	2.19869	2.52104
ENSG00000277761	0	0	0	0
ENSG00000277766	0	0	0	0
ENSG00000277769	0.0201451	0.1229	0.889498	0.887221
ENSG00000277770	0	0	0	0
ENSG00000277775	0	0	0	0
ENSG00000277778	5.5732	6.79451	6.16647	12.1452
ENSG00000277791	132.009701	59.309703	113.389301	103.5187909
ENSG00000277795	0.971526	1.48781	1.86231	2.06614
ENSG00000277803	0	0	0.0842144	0.241256
ENSG00000277836	0	0	0	0
ENSG00000277852	0.0941374	0.127153	0.243643	0.368229
ENSG00000277856	0	0	0	0
ENSG00000277858	0	0.345377	0.213113	0.569739
ENSG00000277862	0	0	0	0
ENSG00000277865	0.263427	0.10406	0.125171	0
ENSG00000277866	0	0	0	0
ENSG00000277867	0	0	0	0
ENSG00000277869	0	0.837997	0	1.64667
ENSG00000277876	0	0	0.338739	0.195457
ENSG00000277878	0.45812	0	0	0
ENSG00000277880	0	0	0	0
ENSG00000277881	0	0.716491	0	0
ENSG00000277882	0.595327	1.16977	1.13729	0.539242
ENSG00000277883	0.0399826	0.162646	0.086942	0.041877
ENSG00000277893	0.0790448	0.0482438	0.0802995	0.0155009
ENSG00000277899	0	0	0	0.190082
ENSG00000277907	0	0	0	0
ENSG00000277914	0	0	0	0.0263505
ENSG00000277920	0	0	0	0
ENSG00000277932	0.0103714	0.0506326	0.0337889	0.0325721
ENSG00000277952	1.95861	0	3.21674	1.95723
ENSG00000277957	0.111464	0.269973	0.114653	0.198304
ENSG00000277971	0	0	0	0.195524
ENSG00000277972	18.36401	9.89442	9.42103	9.52826
ENSG00000277973	0	0	0	0
ENSG00000277975	0	0	0	0
ENSG00000277977	13.453	8.49159	4.35815	14.1425
ENSG00000277981	0	0.527502	0.296518	0.909559
ENSG00000277984	0.284264	0.544778	0.669367	0.320424
ENSG00000277988	0	0	0	0
ENSG00000277998	0.853876	1.22488	1.04247	0
ENSG00000278001	0.379081	1.80533	0.533272	2.42371
ENSG00000278008	0	0.0312584	0.0104122	0
ENSG00000278009	0	0	0	0
ENSG00000278023	0.436218	0.747224	0.29210134957	0.226871
ENSG00000278030	0	0	0	0
ENSG00000278053	2.41653	3.0025624	1.5012565	2.38555269007
ENSG00000278054	0.285658	2.63353	9.21296	2.0473
ENSG00000278057	0	0.0836038	0.0764734	0.654556
ENSG00000278066	0	0	0	0
ENSG00000278068	0.491856	1.28389	0.613392	1.55139
ENSG00000278077	1.14263	6.7049	9.77329	4.16641
ENSG00000278078	0	0	0	0
ENSG00000278083	0.149911	0	0	0.237691
ENSG00000278085	0	0	0	0
ENSG00000278102	0	0	0	0
ENSG00000278106	0	1.80519	4.36069	13.4252
ENSG00000278110	0.0369781	0.134585	0	0
ENSG00000278122	0	0	0	0.448069
ENSG00000278128	0.200731	0.379552	0.393746	0.502297
ENSG00000278129	1.59772	2.19121	2.92665	2.1987
ENSG00000278130	0.0307752	0	0	0
ENSG00000278131	0.174051	0.39515	0.0936434	0.532732
ENSG00000278138	0	0	0	0
ENSG00000278139	0.0445665	0	0	0
ENSG00000278143	0.0205463	0	0	0
ENSG00000278160	0	0	0	0.0743811
ENSG00000278171	0	0.254322	0	0.342411
ENSG00000278180	0	0	0	0
ENSG00000278181	0	0	0	0.163961
ENSG00000278182	0	0.118249	0	0
ENSG00000278184	0	0	0	0.0304807
ENSG00000278193	0	0	0	0.079095
ENSG00000278195	6.1196146	3.9910601	0.820654	3.01962
ENSG00000278196	0	0	0	0.791465
ENSG00000278197	0	0	0	0
ENSG00000278198	0.107861	0.0810551	0.162589	0.0152704
ENSG00000278205	0	0.184632	0.119791	0.548748
ENSG00000278212	11.851526	8.3416005	9.63376	12.1906013
ENSG00000278213	0.084744	0.652949	0.980823	0.639398
ENSG00000278215	0	0	1.81981	1.72018
ENSG00000278224	5.065887	6.61931	6.8296854	3.73906
ENSG00000278256	0	0	0	0
ENSG00000278259	4.8268442	4.7435921	5.996028	6.5177693
ENSG00000278263	0	0	1.14327e-06	0
ENSG00000278273	0	0	0	0
ENSG00000278275	0	0.0222998	0.119457	0.086209
ENSG00000278283	0	0	0.177079	0.167762
ENSG00000278289	0	6.95975	4.61215	3.92823
ENSG00000278292	1.53442	2.69039	0.630251	0.906802
ENSG00000278299	2.22219	0.0296119	0	1.00611
ENSG00000278301	1.03948	3.4028	6.00523	7.65498
ENSG00000278311	48.9083857	42.4621775	36.637546	36.2326967
ENSG00000278313	0.16861	0.10294	0.9886	0.803808
ENSG00000278317	0	0	0	0
ENSG00000278318	1.482046	1.6442211	3.58094000296226	2.012549528073
ENSG00000278319	0	0	0	0
ENSG00000278332	0.332423	0	1.94024	2.4541
ENSG00000278337	0	0	1.09348	5.09755
ENSG00000278342	0	0	2.16898	3.45219
ENSG00000278346	0	0	0	0.143812
ENSG00000278358	0	0	0	0.256399
ENSG00000278381	0	0	0	0
ENSG00000278382	0	0	0	0.296344
ENSG00000278384	1.03108	1.04685	2.12167	1.284
ENSG00000278388	0	0	1.79258	0
ENSG00000278395	0	0	1.07847	2.1334
ENSG00000278399	0	0.0348433	0.140596	0.224963
ENSG00000278400	0	0	0	0.236534
ENSG00000278416	0	0.602412	0.149816	1.00554
ENSG00000278424	0	0	0	0
ENSG00000278428	0	0	0	0
ENSG00000278441	0	0	0	0
ENSG00000278446	0.794509	0.566567	0.791309	0.534729
ENSG00000278455	0	0.0164726	0.14947	0.259701
ENSG00000278463	0.0607818	0	0	0.192231
ENSG00000278473	0	0	0	0
ENSG00000278477	0	0	0	0
ENSG00000278478	0	0	0	0
ENSG00000278480	0	0	0.222354	0.170832
ENSG00000278485	0	0	2.04736	0
ENSG00000278486	0	0	0.00526783	0.0723171
ENSG00000278487	0	0.725312	1.09685	0
ENSG00000278496	0	0	0	0.237395
ENSG00000278499	0	0	0.144225	0
ENSG00000278505	0.0119476	0	0.0355048	0
ENSG00000278510	0	0	0	0
ENSG00000278513	0	0.160039	0.0721901	0.138157
ENSG00000278522	0.26729	0.913653	1.4273117	1.9207097
ENSG00000278528	0	0	0	0
ENSG00000278530	0.287746	0.477556	1.09756	0.867086
ENSG00000278531	0	0	0	0.047801
ENSG00000278535	18.2702305	16.9639690007821	4.0877032	5.8315577
ENSG00000278537	0	0	0	0
ENSG00000278540	9.412159	8.637961488964	10.829749	9.609941
ENSG00000278541	0	0	0	0
ENSG00000278543	0.0124105	0.0908751	0	0.058484
ENSG00000278552	0.186713	0.160348	0.0523919	0.347325
ENSG00000278558	14.525414	15.496317	5.746995	7.39951
ENSG00000278561	0.107469	0.0823275	0.35222	0.0587056
ENSG00000278570	0.254214	0.703471	0.357802	1.5935898
ENSG00000278572	0.19884	0.300576	0.342645	0.719414
ENSG00000278573	0	0	0	0
ENSG00000278577	0	1.3307	2.15481	11.1238
ENSG00000278580	0	0	0	0
ENSG00000278582	0	0	0	0
ENSG00000278585	0	2.93937e-08	0	0
ENSG00000278586	0	0	0.315963	0.895547
ENSG00000278588	0.0694893	0	0.926345	0.990849
ENSG00000278589	0	0.146636	0.264218	1.13835
ENSG00000278593	0	0.0665878	0.0889977	0.21432
ENSG00000278594	0	0	0.0526262	0.665989
ENSG00000278599	0	0.0293957	0	0.241873
ENSG00000278602	0	0	0	0
ENSG00000278603	1.54496	0	2.28845	0
ENSG00000278615	111.333466	54.3961	82.8894	76.5454
ENSG00000278616	0.544977	1.51479	2.63178	0.752844
ENSG00000278619	2.21949	4.20181	2.41432	4.01102
ENSG00000278631	0.0569099	0.208322	0.0620158	0.059664
ENSG00000278633	0	0.0426971	0.0598377	0.203455
ENSG00000278635	0	0.338893	0.738958	0
ENSG00000278637	0	0	0.311633	0
ENSG00000278641	0	0	0	0
ENSG00000278646	0	0.398938	1.05734	0
ENSG00000278647	0	0	0.223469	0
ENSG00000278650	0	0.354128	0.518502	0.973289
ENSG00000278654	1.15442	3.86238	0.586159	1.84672
ENSG00000278655	0	0.123617	0.17074	0.485186
ENSG00000278661	0	0	0	1.87399
ENSG00000278662	0.0760014	0.35671100015642	0.2913035	0.19216
ENSG00000278664	0	0	0	0
ENSG00000278665	0	0.118801	0.0680165	0
ENSG00000278667	0	0	0	0
ENSG00000278673	0	0.169353	0.0771011	0
ENSG00000278677	0.136805	0	0.569666	2.81665
ENSG00000278678	0	0.193067	0	0.769196
ENSG00000278681	0	0	0.300798	0.567688
ENSG00000278683	0.478259	0.116831	0.16127	0.610777
ENSG00000278684	0	0	0	0
ENSG00000278685	0.0380906	0.04645234	0.0627225	0.4276743
ENSG00000278687	0	0	0	0
ENSG00000278694	0	0.285046	0	0.411154
ENSG00000278704	0.482094	0.736663	0.711984	0.960646
ENSG00000278705	0.0370877	0	0.363674	0.116639
ENSG00000278720	0	0.100177	0.151905	0
ENSG00000278725	0.186713	0.797622	0.943054	0.44656
ENSG00000278734	0	0	0	0.227546
ENSG00000278736	0	0	0	0.644016
ENSG00000278744	0	0	0	4.02261
ENSG00000278745	0	0	0	0
ENSG00000278754	0	2.81375	1.53104	2.83277
ENSG00000278761	0	0	0	0
ENSG00000278763	5.90962	35.0018	44.2458	25.5339
ENSG00000278782	0	0	0	0
ENSG00000278790	0	0	0	0
ENSG00000278797	0.295445	0.257328	0.208819	0.666163
ENSG00000278803	0.0890731	0.390212	0.142048	0
ENSG00000278813	0	0	0	0
ENSG00000278817	42.8479	17.6593	24.5628	22.2125
ENSG00000278819	0	0.131254	0.178333	0.4254
ENSG00000278824	0	0	0.106651	0
ENSG00000278828	0.262626	0.0246493	4.22888	2.51032
ENSG00000278830	0	0.990869	0.558918	0
ENSG00000278837	0	0	0	0
ENSG00000278842	0.0208497	0.0763172	0	0.0327985
ENSG00000278845	0	0	0	0
ENSG00000278848	0.0570202	0.0446448807	0.0899364	0.12874
ENSG00000278854	0	0	0	0.341188
ENSG00000278857	0	0	0	0.630399
ENSG00000278870	0	0	0	0
ENSG00000278887	2.716195	1.621523	1.579411	2.0199500191121
ENSG00000278889	0	0	0	0.116178
ENSG00000278931	2.90729	2.45496	0.496315	0.563704
ENSG00000278961	0.4439	0.286364	0.813725	0.292908
ENSG00000279000	0.018444144149	0.055845560701	0.20555752664	0.20785159848
ENSG00000279012	0.0280778	0.102754	0.138178	0
ENSG00000279049	1.77573	3.5087	1.09156	4.97454
ENSG00000279051	0	0	0.045163	0.173475
ENSG00000279058	0.260601	0.209375	0	0.0534096
ENSG00000279062	0.0530287	0	0.263285	0.582616
ENSG00000279073	3.9412655	3.5857102	2.680204	1.635457
ENSG00000279081	0	0	0.122515	0.0702121
ENSG00000279111	0	0	0	0
ENSG00000279115	0	0	0	0
ENSG00000279116	0.0281884	0	0	0
ENSG00000279124	0.014688	0.0239423	0	0.0514195
ENSG00000279167	0	0	0	0
ENSG00000279169	0	0	0.0582993	0.0592854
ENSG00000279170	5.113761	5.578182	8.112396	7.019587
ENSG00000279177	0.116829	0.690118	1.07756	0.401011
ENSG00000279208	1.50989	0.501768	0.491233	0.116202
ENSG00000279211	0.0964432	0	0.711948	2.04042
ENSG00000279213	0	0	0.103377	0
ENSG00000279228	2.716195	1.621523	1.579411	2.0199500191121
ENSG00000279231	0	0	0	0.0811341
ENSG00000279239	0	0.451872	0	2.76729
ENSG00000279263	0	0	0.0460592	0.132671
ENSG00000279270	0	0.0677058	0.0455173	0.174827
ENSG00000279274	0	0	0	0
ENSG00000279301	0.0598491	0.0510884	0.0987014	0.161429
ENSG00000279307	0.318024	1.11814	0.520425	1.03218
ENSG00000279336	0.646006	1.16246	2.589	3.98653
ENSG00000279381	0	4.37644	1.37647	5.01132
ENSG00000279392	0	0.366074	0.498476	0.469287
ENSG00000279395	0	0.0279938	0.0375653	0
ENSG00000279408	0	0	0	0
ENSG00000279413	13.7852	7.79034	9.09752	15.0592
ENSG00000279414	0.256028	0	0.65589	0.419142
ENSG00000279445	0	2.88286e-05	0.253057	0.28135
ENSG00000279457	23.5854	10.5178	19.1292	12.5132
ENSG00000279461	0	0	0	0
ENSG00000279477	0	0	0	0
ENSG00000279483	0	0	0	0
ENSG00000279486	0.116584	0.612212	0.886598	1.00848
ENSG00000279493	0	0	0	0
ENSG00000279514	0	0	0.0464277	0.133726
ENSG00000279615	0	0	0	0
ENSG00000279626	0	0	0	0
ENSG00000279639	0	0	0	0.0418058
ENSG00000279647	0	0.0743323	0	0
ENSG00000279686	0	0	0	0
ENSG00000279688	0	0	0	0
ENSG00000279709	0	0	0	0.268314
ENSG00000279718	0.36722	0.26871	0.120872	0
ENSG00000279720	0.291005	0.559282	0.218184	0.311192
ENSG00000279724	1.99663	2.22676	4.14867	7.82458
ENSG00000279728	0	0.0406865	0	0.33846
ENSG00000279730	0	0	0	0
ENSG00000279761	0	0	0.0456965	0
ENSG00000279765	50.17668	26.18166	58.9566	65.59627
ENSG00000279782	0.247472	0.471771	0.388057	0.498201
ENSG00000279783	0	0	0	0
ENSG00000279788	0	0	0.0821312	0
ENSG00000279800	0.0426908	0	0	0.0182336
ENSG00000279804	0.022683	0.0346042	0.0646863	0.201391
ENSG00000279864	0	0.488455	1.181428	1.82872
ENSG00000279895	2.07573e-06	0.0612917	0	6.46212e-06
ENSG00000279897	1.259321	2.2228856	3.138889	3.239033
ENSG00000279924	0.0211854	0	0.0333777	0
ENSG00000279928	0	0	0	0
ENSG00000279955	0	0	0	0
ENSG00000279956	0.374003	0.424379	0.669641	0.741047
ENSG00000279961	0	0	0	0
ENSG00000279966	1.77204	1.57286	6.22753	2.80638
ENSG00000279983	0.0722218	0	0	0
ENSG00000279990	0	0	0	0
ENSG00000280004	1.34651	2.5534	1.33262	2.16562
ENSG00000280012	0	0	0.611217	0.232094
ENSG00000280013	0	2.46457	2.37135	2.35431
ENSG00000280019	0.0252957	0	0	0.0826012
ENSG00000280021	0	0.0685024	0	0
ENSG00000280071	165.865669	92.79390894598	116.35228	133.77032
ENSG00000280081	0.9893021	4.2977162	4.8188686	3.1013171
ENSG00000280090	0	0.103977	0	0
ENSG00000280094	0	0	0	0
ENSG00000280114	0.273972	0.707285	0.17404	0.423421
ENSG00000280116	4.71061	4.86664	9.86484	3.10521
ENSG00000280148	0	0	0.0731375	0
ENSG00000280165	1.39364	4.29376	2.05879	1.18487
ENSG00000280171	0.0468017	0.0297922	0.0503633	0.128601
ENSG00000280172	0.0250423	0.202	0	0.0238909
ENSG00000280204	0	0.0201556	0	0
ENSG00000280208	0.0561651	0.0455018	0.18854	0.556025
ENSG00000280236	0	0.130005	0.3260176	0.0575756
ENSG00000280243	0.23679	0.26	0.0775573	0.298139
ENSG00000280249	0	1.92598	10.5963	13.4289
ENSG00000280263	0.0061494	0.0273342	0.53293	0.244727
ENSG00000280267	0	0.00714554	0	0
ENSG00000280286	2.55611	4.24564	2.72143	0.998032
ENSG00000280314	0	0	0	0
ENSG00000280330	0.116829	0.690118	1.07756	0.401011
ENSG00000280337	0	0	0	0.00330292
ENSG00000280346	0	0.256451	0	0
ENSG00000280404	6.14615	12.149	17.1823	24.8923
ENSG00000280411	0	0	0	0.497689
ENSG00000280433	12.201193	9.148571	8.26642	10.387975
ENSG00000280436	0.185591	0	0	0.106451
ENSG00000280454	1.18798	0	0.549498	2.77251
ENSG00000280457	0	0	0	0
ENSG00000280537	0.0618338	0.515795	0.586036	0.556068
ENSG00000280571	19.124688	22.3551000001177	30.353264	33.30773
ENSG00000280646	0	0	0	0
ENSG00000280655	0.0589258	0	0	0.569202
ENSG00000280670	14.1769803	4.4528337	6.54101854	24.226802
ENSG00000280709	0.0150573	0.1944985	0.259782	0.700857
ENSG00000280757	0	0	0	0
ENSG00000280778	0.410294	0.38995	0.330367	0.362964
ENSG00000280789	7.56086	8.46572	23.5249	9.4826
ENSG00000280799	0	0	0	0
ENSG00000280828	1.31836	1.48012	3.91768	2.49478
ENSG00000280836	3.26383	4.16413	0	2.3463
ENSG00000280852	0.4792687	0.627002	0.226504	0.824003
ENSG00000280893	9.82556	11.4184	22.7912	7.61407
ENSG00000280913	4.35093	4.99626	4.56515	5.43825
ENSG00000280969	0	0	0	0.40182
ENSG00000280987	9.2980255	13.3192705	24.83388	11.3786697
ENSG00000280991	0	0	0	0
ENSG00000281039	8.22228	7.98759	13.2631	13.0528
ENSG00000281058	0	0	0	0
ENSG00000281087	0	0	0	0.0251983
ENSG00000281106	0.598017	1.172249	0.51482832	0.711551
ENSG00000281112	0	0	0	0
ENSG00000281133	0	0	0	0
ENSG00000281179	1.72912e-07	0.21084	0	0.647496
ENSG00000281269	2.76653	3.12138	5.45978	10.0801
ENSG00000281347	0	0.0265337	0.4090183	0.629331
ENSG00000281348	1.7107	1.42261	12.646	4.06603
ENSG00000281369	1.09997	0	4.31577	8.99689
ENSG00000281379	2.729999	6.99165	7.52432	4.112792
ENSG00000281406	2.924919	2.1440314	0.188773	0.8935004
ENSG00000281420	10.7609	6.54387	0	8.2817
ENSG00000281490	1.97279	3.78719	4.90661	2.55537
ENSG00000281550	0	0	0	0
ENSG00000281593	0.0811682	0.188258	0.332526	0
ENSG00000281613	0.1143178	0.178728	0.189656	0.7377338
ENSG00000281627	0	0	0	0
ENSG00000281652	0	0	0	0
ENSG00000281720	0	0	0	0
ENSG00000281825	0	0	0	0
ENSG00000281883	0.309797	0.140856	0.287644	0.361957
ENSG00000281887	0.375977	0	3.17662	0.000175274
ENSG00000281896	0	0.431028	0.902393	0.567688
ENSG00000281909	0	0.476554	1.7319	1.8554
ENSG00000281938	0.193627	0.0948295	0	0
ENSG00000281941	0	0	0	0
ENSG00000281955	0	0	0	0
ENSG00000281958	0	0	2.05699	1.09853
ENSG00000281990	0	0	0	0
ENSG00000281991	0.944924	0.740799	0	0
ENSG00000282034	6.56642	6.29385	8.81411	6.26544
ENSG00000282051	14.65722	20.77575	8.02884	7.655957
ENSG00000282059	0	0	0	0.197947
ENSG00000282089	0	0	0	0
ENSG00000282100	1.21172	1.21664	0.575774	0.819532
ENSG00000282122	0	0	0.0779082	0
ENSG00000282133	0	0	0	2.27712
ENSG00000282137	0	0	0	0
ENSG00000282173	0.675183	0	0	1.13856
ENSG00000282206	0	0	0	0
ENSG00000282218	0	0	0	0
ENSG00000282222	0	0	0	0
ENSG00000282246	5.4916	4.778247	7.85068	7.46173
ENSG00000282268	0	0	0	0
ENSG00000282277	1.8322	0.508643	0	0
ENSG00000282278	0	0	0	0
ENSG00000282299	0	0	0	0.058427
ENSG00000282300	0.0370388	0	0	0
ENSG00000282301	0	0	0.1179135	0.0522052
ENSG00000282306	0	0	0	0
ENSG00000282308	0	0	0.445832	0.25524
ENSG00000282320	0	0	0	3.8134
ENSG00000282321	0	0	0	0
ENSG00000282327	0	0	0	0
ENSG00000282339	2.57253	2.72722	0.785063	0.70774
ENSG00000282358	0	0	0	0.0581242
ENSG00000282413	0	0	0	0
ENSG00000282416	16.5205	20.4964	12.1965	6.39825
ENSG00000282419	0.122347	0.0617663	0.0998446	0.2792708
ENSG00000282420	0.748969	0	0	2.54226
ENSG00000282431	0	0	0	0
ENSG00000282432	17.1591	17.171	41.8556	22.3623
ENSG00000282458	19.3563035	22.841026	41.523604	20.18819
ENSG00000282499	0	0	0.0853698	0
ENSG00000282501	0	0	0	0
ENSG00000282502	0	0	0	0
ENSG00000282511	0.266484	0.130036	0.262137	0
ENSG00000282520	0	0	0	0
ENSG00000282599	0	0	0	0
ENSG00000282600	0	0	0	0
ENSG00000282608	8.000649	4.039223	26.69232	15.14149
ENSG00000282625	0	0.244969	1.04435	0
ENSG00000282639	0	0	0	0
ENSG00000282651	0	0	0.150684	0.856803
ENSG00000282668	0	0	0	0
ENSG00000282697	0	0.090342	0	0
ENSG00000282732	0	0	0	0
ENSG00000282738	0	0	0	0
ENSG00000282757	0.0910978	0.13893	0.149135	0.143353
ENSG00000282780	0	0	0	0
ENSG00000282785	0	0	0	0
ENSG00000282804	0	0.0687556	0.333568	0.0729944
ENSG00000282815	0.0349522	0.0811517	0.236609	0.261522
ENSG00000282826	37.76761	28.42458	21.12507	24.22033
ENSG00000282834	0.147292	0	0.50713	0.718503
ENSG00000282842	0	0	0	0
ENSG00000282850	0	0	0.544027	0.103412
ENSG00000282852	0	0	0	0
ENSG00000282855	0	0.897067	1.76456	0
ENSG00000282870	0.396586	0.867577	0.89823	0.302863
ENSG00000282872	0.212175	0.373906	0.0386066	0.0742061
ENSG00000282875	0	0	0	0
ENSG00000282879	0	0	0.639736	0
ENSG00000282881	7.97638	3.10692	0.336199	4.34774
ENSG00000282886	0.320783	0	0	0.343469
ENSG00000282894	0	0	0.0898598	0.975292
ENSG00000282909	0.129998	0.0396401	0.106814	0.2940368
ENSG00000282911	0.0348723	0.251705	0.401528	0.167917
ENSG00000282912	2.24517	0.849417	0.510532	0
ENSG00000282921	0	0.835734	3.06083	4.06105
ENSG00000282924	0.0220384	0.138433	1.06651	0.90706
ENSG00000282927	0	0	0	0
ENSG00000282933	0.632199	0.687125	0.7625914	0.570624
ENSG00000282935	0	0	0.0328835	0.0657406
ENSG00000282936	0.119723	0.435361	0.453213	0.203049
ENSG00000282939	0	0	0	0
ENSG00000282946	0.0276082	0.0336789	0.0452805	0.0869616
ENSG00000282949	0	0.139372	0	0
ENSG00000282968	0.121553	0.0779445	0.328743	0.444695
ENSG00000282973	0	0	0.523659	0.983575
ENSG00000282978	0	0	0	0.213458
ENSG00000282980	0.132288	0.241881	0.330282	0.104678
ENSG00000282988	0.7560128	0.2389336	6.73578	2.570934
ENSG00000282989	0.354128	0.095967	0.388947	0
ENSG00000282994	0	0	0	0
ENSG00000282995	0.275759	0.201588	0	0.240535
ENSG00000283005	0.0128088	0	0.0413971	0.169858
ENSG00000283016	0.267994	0.272633	0.150065	0.710985
ENSG00000283020	0.982311	0.945814	0.902256	1.40722
ENSG00000283023	1.07711	1.01971	1.90195	1.19866
ENSG00000283039	0.00719161	0	0.0116998	0.0225734
ENSG00000283040	0	0.079041	0	0
ENSG00000283041	1.26231	0.940792	0.443233	1.28153
ENSG00000283043	0	0	0	0
ENSG00000283047	0.0445493	0.103323	0.323031	0.242371
ENSG00000283050	3.1328588	5.700892	11.769893	8.8511315
ENSG00000283057	0.241647	0.613688	3.1146	3.34811
ENSG00000283063	0	0	0	0
ENSG00000283065	0	0	0	0
ENSG00000283069	0.0813114	0.320525	0.636303	1.04805
ENSG00000283071	6.7761	17.7947	6.72123	3.03709
ENSG00000283076	0	0	0	0
